N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	7	0.1	10	10	10	(0, 128, 0)	4.90000350594967	10.48007152457695	-2.2000017529748384 1.4287556660828223e-16 -1.5000014722357198 -2.857506789300117e-17 -0.8000002807374366 -1.1430049871528113e-16 -0.09999971926256548 -1.1430049871528096e-16 0.6000014722357181 -2.857506789300059e-17 1.3000017529748318 1.4287556660828194e-16 
7	0.7	6.003	1	7	0.1	10	10	10	(0, 128, 0)	5.599985961797108	10.48007152457695	-2.8999752383277158 0.005280191535784832 -2.1999834340730264 0.00307134524652128 -1.500000053211642 0.001194169751711527 -0.8000010466360136 -3.294565968552335e-05 -0.09999952782225374 -0.000526884424490521 0.6000026850756599 -0.000465008066018119 1.3000034000355656 -0.00015472020314146476 
7	0.7	9.003	1	7	0.1	10	10	10	(0, 128, 0)	5.599989794297345	10.48007152457695	-2.8999824937829946 0.003884294382593287 -2.1999874334947975 0.002987912363292427 -1.4999942230724312 0.002091535217035933 -0.7999978857353084 0.0011951592727879362 -0.09999834491857186 0.00029878555699157654 0.600003309057291 -0.0005975856585264556 1.3000038569873795 -0.0014939529534926889 
8	0.7	12.003	1	7	0.1	10	10	10	(0, 128, 0)	6.299976214111997	10.48007152457695	-3.599961138573907 0.008127206688641732 -2.8999676907093526 0.006438453210482632 -2.1999819025096516 0.004776258867774242 -1.4999905815975996 0.003173115420481606 -0.7999956193739659 0.0016502650296319843 -0.09999741261384355 0.00020770948728689818 0.600003458388178 -0.0011757864698977941 1.3000034038350972 -0.0025327395248130723 
8	0.7	15.003	1	7	0.1	10	10	10	(0, 128, 0)	6.299980722860962	10.48007152457695	-3.5999653280401738 0.007913537679742498 -2.899971492853371 0.006390294990112862 -2.1999804396537943 0.004867121662043061 -1.4999885797046 0.003344087464506627 -0.7999937766051118 0.0018212384069052102 -0.09999599409239636 0.0002985744125257208 0.6000043284056804 -0.0012239542182209257 1.3000037993887275 -0.0027464176880268067 
9	0.7	18.003	1	7	0.1	10	10	10	(0, 128, 0)	6.999968773573762	10.48007152457695	-4.299943843235472 0.012157165599820934 -3.5999513936355094 0.010112862503279068 -2.8999640251419496 0.00807505485694442 -2.1999759006761663 0.0060523620083923636 -1.499985377149846 0.004051746846915232 -0.7999918699274492 0.0020758484539058057 -0.09999531782276447 0.00012202639435328653 0.6000038964244846 -0.0018166857293486528 1.300002330667335 -0.0037489149493050607 
10	0.7	21.003	1	7	0.1	10	10	10	(0, 128, 0)	7.699958149528571	10.48007152457695	-4.999920767474667 0.016842310436791817 -4.299929762719678 0.014205966969016161 -3.5999454167868636 0.011594375186226717 -2.899960160527239 0.009042447576316231 -2.199973251215801 0.006582092483524375 -1.4999837097863697 0.004231990676725149 -0.7999909864480403 0.0019920596222378507 -0.09999508492164227 -0.00015649996118007436 0.6000035927338279 -0.002245603770269667 1.3000015820838198 -0.004310088651470006 
11	0.7	24.002	1	7	0.1	10	10	10	(0, 128, 0)	8.399948531526766	10.48007152457695	-5.699896401708961 0.02175365913910383 -4.999906988834825 0.01858942974112378 -4.2999248846453835 0.015462978767088468 -3.599941904546337 0.012427752523129722 -2.8999578825857655 0.009533316492073621 -2.199971723432231 0.0068108979640463954 -1.499982654141157 0.00426616686737545 -0.799990342019664 0.0018794704949525553 -0.09999487137539215 -0.00038780898919918227 0.6000033702835923 -0.0025829819285479528 1.3000009747263634 -0.004749993839797612 
12	0.7	27.002	1	7	0.1	10	10	10	(0, 128, 0)	9.099939624025673	10.48007152457695	-6.3998709447223625 0.026832930498582635 -5.699883334318654 0.02320417499366615 -4.9999027949374995 0.01962698902627003 -4.299921610400805 0.016172099924830905 -3.599939750104726 0.0129014419800768 -2.8999562336445233 0.009849232076502075 -2.199970304233314 0.007015148001117197 -1.4999814696417626 0.00436890966001871 -0.7999895383211558 0.0018624013604952399 -0.09999461388347297 -0.0005561088541538322 0.6000029719717391 -0.002930493744235058 1.2999999015873984 -0.0052905311898854964 
13	0.7	30.002	1	7	0.1	10	10	10	(0, 128, 0)	9.799931286937216	10.48007152457695	-7.099844429511862 0.03208093473419844 -6.399858616636611 0.028069544063485004 -5.699879144799492 0.0241126514974429 -4.999899424058493 0.02028625160662712 -4.299919294408035 0.016659065148415208 -3.599937947547992 0.013272407313939687 -2.899954694670992 0.010131828380499587 -2.1999689840303187 0.007210219571176917 -1.4999804442749878 0.004459084627741371 -0.7999889326584285 0.0018229672135274143 -0.0999945505627057 -0.0007478574211158634 0.6000024103158068 -0.003289659046631661 1.2999986976414752 -0.00582333075104896 
